2026-02-22 02:00:06 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-22 02:00:06 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-22 02:00:15 [INFO] 🔍 Уникальных конфигов собрано: 265
2026-02-22 02:00:15 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-22 02:00:21 [INFO]    [PING OK] CZ | VLESS | 4881ms
2026-02-22 02:00:51 [INFO]    🏆 DE | VLESS | Пинг: 2792ms | Скорость: 5.45 Mbps ⚡⚡
2026-02-22 02:00:51 [INFO]    🏆 NL | VLESS | Пинг: 3474ms | Скорость: 5.37 Mbps ⚡⚡
2026-02-22 02:00:51 [INFO]    🏆 PL | VLESS | Пинг: 4015ms | Скорость: 5.35 Mbps ⚡⚡
2026-02-22 02:00:51 [INFO]    🏆 PL | VLESS | Пинг: 4263ms | Скорость: 5.53 Mbps ⚡⚡
2026-02-22 02:00:51 [INFO]    🏆 PL | VLESS | Пинг: 4184ms | Скорость: 5.45 Mbps ⚡⚡
2026-02-22 02:00:51 [INFO]    🏆 ES | VLESS | Пинг: 4080ms | Скорость: 5.33 Mbps ⚡⚡
2026-02-22 02:00:51 [INFO]    🏆 TR | VLESS | Пинг: 4132ms | Скорость: 5.32 Mbps ⚡⚡
2026-02-22 02:00:51 [INFO]    🏆 ES | VLESS | Пинг: 4293ms | Скорость: 5.45 Mbps ⚡⚡
2026-02-22 02:00:51 [INFO]    🏆 CA | VLESS | Пинг: 1740ms | Скорость: 4.99 Mbps ⚡⚡
2026-02-22 02:00:52 [INFO]    🏆 US | VLESS | Пинг: 4128ms | Скорость: 4.73 Mbps ⚡⚡
2026-02-22 02:00:52 [INFO]    🏆 CA | VLESS | Пинг: 3579ms | Скорость: 4.6 Mbps ⚡⚡
2026-02-22 02:00:54 [INFO]    🏆 PL | VLESS | Пинг: 4325ms | Скорость: 6.92 Mbps ⚡⚡
2026-02-22 02:00:54 [INFO]    🏆 PL | VLESS | Пинг: 4334ms | Скорость: 9.33 Mbps ⚡⚡
2026-02-22 02:00:55 [INFO]    🏆 DE | VLESS | Пинг: 4571ms | Скорость: 6.63 Mbps ⚡⚡
2026-02-22 02:00:55 [INFO]    🏆 DE | VLESS | Пинг: 4507ms | Скорость: 6.45 Mbps ⚡⚡
2026-02-22 02:00:55 [INFO]    🏆 IT | VLESS | Пинг: 4356ms | Скорость: 6.44 Mbps ⚡⚡
2026-02-22 02:00:55 [INFO]    🏆 IT | VLESS | Пинг: 4626ms | Скорость: 6.49 Mbps ⚡⚡
2026-02-22 02:00:55 [INFO]    🏆 HU | VLESS | Пинг: 4677ms | Скорость: 6.66 Mbps ⚡⚡
2026-02-22 02:00:55 [INFO]    🏆 TR | VLESS | Пинг: 4538ms | Скорость: 5.99 Mbps ⚡⚡
2026-02-22 02:00:55 [INFO]    🏆 PL | VLESS | Пинг: 4491ms | Скорость: 5.89 Mbps ⚡⚡
2026-02-22 02:00:56 [INFO]    🏆 NL | VLESS | Пинг: 4572ms | Скорость: 5.99 Mbps ⚡⚡
2026-02-22 02:00:56 [INFO]    🏆 PL | VLESS | Пинг: 4682ms | Скорость: 6.12 Mbps ⚡⚡
2026-02-22 02:00:56 [INFO]    🏆 DE | VLESS | Пинг: 4694ms | Скорость: 5.93 Mbps ⚡⚡
2026-02-22 02:00:56 [INFO]    🏆 CA | VLESS | Пинг: 4343ms | Скорость: 5.09 Mbps ⚡⚡
2026-02-22 02:00:57 [INFO]    🏆 PL | VLESS | Пинг: 4712ms | Скорость: 7.07 Mbps ⚡⚡
2026-02-22 02:00:57 [INFO]    🏆 NL | VLESS | Пинг: 4734ms | Скорость: 8.7 Mbps ⚡⚡
2026-02-22 02:00:58 [INFO]    🏆 ES | VLESS | Пинг: 4759ms | Скорость: 12.71 Mbps ⚡⚡
2026-02-22 02:00:58 [INFO]    🏆 DE | VLESS | Пинг: 4761ms | Скорость: 11.87 Mbps ⚡⚡
2026-02-22 02:00:58 [INFO]    🏆 PL | VLESS | Пинг: 4813ms | Скорость: 10.97 Mbps ⚡⚡
2026-02-22 02:00:58 [INFO]    🏆 PL | VLESS | Пинг: 4863ms | Скорость: 11.28 Mbps ⚡⚡
2026-02-22 02:00:58 [INFO]    🏆 PL | VLESS | Пинг: 4409ms | Скорость: 0.67 Mbps 
2026-02-22 02:00:58 [INFO]    🏆 LV | VLESS | Пинг: 4784ms | Скорость: 9.38 Mbps ⚡⚡
2026-02-22 02:00:58 [INFO]    🏆 DE | VLESS | Пинг: 4674ms | Скорость: 0.89 Mbps 
2026-02-22 02:00:58 [INFO]    🏆 CZ | VLESS | Пинг: 4881ms | Скорость: 9.62 Mbps ⚡⚡
2026-02-22 02:00:59 [INFO]    🏆 CA | VLESS | Пинг: 4766ms | Скорость: 6.06 Mbps ⚡⚡
2026-02-22 02:01:00 [INFO]    🏆 CA | VLESS | Пинг: 4783ms | Скорость: 5.6 Mbps ⚡⚡
2026-02-22 02:01:00 [INFO] 📊 Итого в подписке сохранено иностранных серверов: 10
2026-02-22 02:01:00 [INFO] 💾 Файл успешно сохранен: FL1PVPN
