2026-02-25 15:20:05 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-25 15:20:05 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-25 15:20:08 [INFO] 🔍 Уникальных конфигов собрано: 201
2026-02-25 15:20:08 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-25 15:20:13 [INFO]    [PING OK] NL | VLESS | 4522ms
2026-02-25 15:20:44 [INFO]    🏆 US | VLESS | Пинг: 4399ms | Скорость: 7.38 Mbps ⚡⚡
2026-02-25 15:20:44 [INFO]    🏆 FI | VLESS | Пинг: 4317ms | Скорость: 5.79 Mbps ⚡⚡
2026-02-25 15:20:45 [INFO]    🏆 US | VLESS | Пинг: 3876ms | Скорость: 3.9 Mbps ⚡⚡
2026-02-25 15:20:45 [INFO]    🏆 LT | VLESS | Пинг: 4742ms | Скорость: 9.64 Mbps ⚡⚡
2026-02-25 15:20:45 [INFO]    🏆 LV | VLESS | Пинг: 4865ms | Скорость: 12.7 Mbps ⚡⚡
2026-02-25 15:20:45 [INFO]    🏆 NL | VLESS | Пинг: 5425ms | Скорость: 14.0 Mbps ⚡⚡
2026-02-25 15:20:46 [INFO]    🏆 NL | VLESS | Пинг: 4289ms | Скорость: 3.42 Mbps ⚡⚡
2026-02-25 15:20:47 [INFO]    🏆 DE | VLESS | Пинг: 4335ms | Скорость: 3.21 Mbps ⚡⚡
2026-02-25 15:20:47 [INFO]    🏆 DE | VLESS | Пинг: 4734ms | Скорость: 4.27 Mbps ⚡⚡
2026-02-25 15:20:48 [INFO]    🏆 TR | VLESS | Пинг: 5513ms | Скорость: 6.89 Mbps ⚡⚡
2026-02-25 15:20:48 [INFO]    🏆 US | VLESS | Пинг: 5781ms | Скорость: 9.99 Mbps ⚡⚡
2026-02-25 15:20:49 [INFO]    🏆 US | VLESS | Пинг: 5481ms | Скорость: 4.38 Mbps ⚡⚡
2026-02-25 15:20:51 [INFO]    🏆 US | VLESS | Пинг: 5666ms | Скорость: 3.26 Mbps ⚡⚡
2026-02-25 15:20:51 [INFO] 📊 Итого в подписке сохранено иностранных серверов: 10
2026-02-25 15:20:51 [INFO] 💾 Файл успешно сохранен: FL1PVPN
