2026-02-22 00:20:05 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-22 00:20:05 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-22 00:20:06 [INFO] 🔍 Уникальных конфигов собрано: 254
2026-02-22 00:20:06 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-22 00:20:12 [INFO]    [PING OK] CZ | VLESS | 4641ms
2026-02-22 00:20:31 [INFO]    [PING OK] US | VLESS | 5888ms
2026-02-22 00:20:31 [INFO]    [PING OK] CA | VLESS | 6052ms
2026-02-22 00:20:32 [INFO]    [PING OK] CA | VLESS | 5897ms
2026-02-22 00:20:32 [INFO]    [PING OK] CA | VLESS | 3700ms
2026-02-22 00:20:32 [INFO]    [PING OK] CA | VLESS | 3520ms
2026-02-22 00:20:32 [INFO]    [PING OK] CA | VLESS | 3545ms
2026-02-22 00:20:32 [INFO]    [PING OK] CA | VLESS | 3708ms
2026-02-22 00:20:34 [INFO]    [PING OK] CA | VLESS | 3582ms
2026-02-22 00:20:36 [INFO]    [PING OK] CA | VLESS | 6958ms
2026-02-22 00:20:36 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для 40 иностранных кандидатов...
2026-02-22 00:20:41 [INFO]    🏆 HU | VLESS | Пинг: 4312ms | Скорость: 5.26 Mbps ⚡⚡
2026-02-22 00:20:41 [INFO]    🏆 PL | VLESS | Пинг: 4011ms | Скорость: 4.98 Mbps ⚡⚡
2026-02-22 00:20:41 [INFO]    🏆 HU | VLESS | Пинг: 4214ms | Скорость: 4.99 Mbps ⚡⚡
2026-02-22 00:20:41 [INFO]    🏆 IT | VLESS | Пинг: 4104ms | Скорость: 4.95 Mbps ⚡⚡
2026-02-22 00:20:41 [INFO]    🏆 TR | VLESS | Пинг: 4145ms | Скорость: 4.88 Mbps ⚡⚡
2026-02-22 00:20:41 [INFO]    🏆 HU | VLESS | Пинг: 4234ms | Скорость: 4.98 Mbps ⚡⚡
2026-02-22 00:20:41 [INFO]    🏆 CA | VLESS | Пинг: 3520ms | Скорость: 4.68 Mbps ⚡⚡
2026-02-22 00:20:41 [INFO]    🏆 TR | VLESS | Пинг: 4014ms | Скорость: 4.79 Mbps ⚡⚡
2026-02-22 00:20:42 [INFO]    🏆 TR | VLESS | Пинг: 4302ms | Скорость: 4.49 Mbps ⚡⚡
2026-02-22 00:20:43 [INFO]    🏆 DE | VLESS | Пинг: 4197ms | Скорость: 3.34 Mbps ⚡⚡
2026-02-22 00:20:43 [INFO]    🏆 DE | VLESS | Пинг: 4233ms | Скорость: 1.81 Mbps ⚡
2026-02-22 00:20:43 [INFO]    🏆 NL | VLESS | Пинг: 4362ms | Скорость: 7.77 Mbps ⚡⚡
2026-02-22 00:20:43 [INFO]    🏆 IT | VLESS | Пинг: 4327ms | Скорость: 5.81 Mbps ⚡⚡
2026-02-22 00:20:45 [INFO]    🏆 PL | VLESS | Пинг: 4332ms | Скорость: 4.03 Mbps ⚡⚡
2026-02-22 00:20:46 [INFO]    🏆 PL | VLESS | Пинг: 4451ms | Скорость: 5.69 Mbps ⚡⚡
2026-02-22 00:20:46 [INFO]    🏆 EE | VLESS | Пинг: 4374ms | Скорость: 5.32 Mbps ⚡⚡
2026-02-22 00:20:46 [INFO]    🏆 ES | VLESS | Пинг: 4348ms | Скорость: 4.03 Mbps ⚡⚡
2026-02-22 00:20:46 [INFO]    🏆 ES | VLESS | Пинг: 4495ms | Скорость: 5.62 Mbps ⚡⚡
2026-02-22 00:20:46 [INFO]    🏆 ES | VLESS | Пинг: 4432ms | Скорость: 5.5 Mbps ⚡⚡
2026-02-22 00:20:46 [INFO]    🏆 HU | VLESS | Пинг: 4403ms | Скорость: 5.49 Mbps ⚡⚡
2026-02-22 00:20:46 [INFO]    🏆 ES | VLESS | Пинг: 4414ms | Скорость: 5.43 Mbps ⚡⚡
2026-02-22 00:20:46 [INFO]    🏆 EE | VLESS | Пинг: 4383ms | Скорость: 5.23 Mbps ⚡⚡
2026-02-22 00:20:46 [INFO]    🏆 DE | VLESS | Пинг: 4412ms | Скорость: 5.29 Mbps ⚡⚡
2026-02-22 00:20:47 [INFO]    🏆 IT | VLESS | Пинг: 4559ms | Скорость: 6.36 Mbps ⚡⚡
2026-02-22 00:20:47 [INFO]    🏆 HU | VLESS | Пинг: 4510ms | Скорость: 5.82 Mbps ⚡⚡
2026-02-22 00:20:48 [INFO]    🏆 PL | VLESS | Пинг: 4582ms | Скорость: 11.99 Mbps ⚡⚡
2026-02-22 00:20:48 [INFO]    🏆 TR | VLESS | Пинг: 4547ms | Скорость: 6.1 Mbps ⚡⚡
2026-02-22 00:20:49 [INFO]    🏆 PL | VLESS | Пинг: 4596ms | Скорость: 8.57 Mbps ⚡⚡
2026-02-22 00:20:49 [INFO]    🏆 PL | VLESS | Пинг: 4719ms | Скорость: 9.15 Mbps ⚡⚡
2026-02-22 00:20:49 [INFO]    🏆 PL | VLESS | Пинг: 4722ms | Скорость: 9.11 Mbps ⚡⚡
2026-02-22 00:20:49 [INFO]    🏆 CZ | VLESS | Пинг: 4641ms | Скорость: 7.92 Mbps ⚡⚡
2026-02-22 00:20:49 [INFO]    🏆 CA | VLESS | Пинг: 4625ms | Скорость: 6.95 Mbps ⚡⚡
2026-02-22 00:20:50 [INFO]    🏆 TR | VLESS | Пинг: 4688ms | Скорость: 6.14 Mbps ⚡⚡
2026-02-22 00:20:50 [INFO]    🏆 TR | VLESS | Пинг: 4715ms | Скорость: 5.15 Mbps ⚡⚡
2026-02-22 00:20:50 [INFO] 📊 Итого в подписке сохранено иностранных серверов: 10
2026-02-22 00:20:50 [INFO] 💾 Файл успешно сохранен: FL1PVPN
