2026-02-21 22:00:06 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-21 22:00:06 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-21 22:00:08 [INFO] 🔍 Уникальных конфигов собрано: 254
2026-02-21 22:00:08 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-21 22:00:14 [INFO]    [PING OK] CZ | VLESS | 4519ms
2026-02-21 22:00:41 [INFO]    🏆 ES | VLESS | Пинг: 4021ms | Скорость: 6.84 Mbps ⚡⚡
2026-02-21 22:00:41 [INFO]    🏆 ES | VLESS | Пинг: 4046ms | Скорость: 6.86 Mbps ⚡⚡
2026-02-21 22:00:41 [INFO]    🏆 TR | VLESS | Пинг: 3826ms | Скорость: 6.37 Mbps ⚡⚡
2026-02-21 22:00:41 [INFO]    🏆 HU | VLESS | Пинг: 3857ms | Скорость: 6.01 Mbps ⚡⚡
2026-02-21 22:00:44 [INFO]    🏆 PL | VLESS | Пинг: 4216ms | Скорость: 9.97 Mbps ⚡⚡
2026-02-21 22:00:44 [INFO]    🏆 DE | VLESS | Пинг: 4413ms | Скорость: 13.23 Mbps ⚡⚡
2026-02-21 22:00:44 [INFO]    🏆 ES | VLESS | Пинг: 4148ms | Скорость: 9.38 Mbps ⚡⚡
2026-02-21 22:00:44 [INFO]    🏆 TR | VLESS | Пинг: 4273ms | Скорость: 9.5 Mbps ⚡⚡
2026-02-21 22:00:44 [INFO]    🏆 HU | VLESS | Пинг: 3912ms | Скорость: 1.16 Mbps 
2026-02-21 22:00:44 [INFO]    🏆 TR | VLESS | Пинг: 3812ms | Скорость: 1.4 Mbps 
2026-02-21 22:00:44 [INFO]    🏆 CA | VLESS | Пинг: 4019ms | Скорость: 0.67 Mbps 
2026-02-21 22:00:44 [INFO]    🏆 ES | VLESS | Пинг: 4110ms | Скорость: 8.37 Mbps ⚡⚡
2026-02-21 22:00:44 [INFO]    🏆 IT | VLESS | Пинг: 3790ms | Скорость: 0.74 Mbps 
2026-02-21 22:00:46 [INFO]    🏆 ES | VLESS | Пинг: 4453ms | Скорость: 15.46 Mbps ⚡⚡
2026-02-21 22:00:46 [INFO]    🏆 HU | VLESS | Пинг: 4454ms | Скорость: 13.75 Mbps ⚡⚡
2026-02-21 22:00:46 [INFO]    🏆 DE | VLESS | Пинг: 4512ms | Скорость: 12.13 Mbps ⚡⚡
2026-02-21 22:00:47 [INFO]    🏆 PL | VLESS | Пинг: 4667ms | Скорость: 10.45 Mbps ⚡⚡
2026-02-21 22:00:47 [INFO]    🏆 HU | VLESS | Пинг: 4692ms | Скорость: 8.66 Mbps ⚡⚡
2026-02-21 22:00:47 [INFO]    🏆 TR | VLESS | Пинг: 4579ms | Скорость: 8.35 Mbps ⚡⚡
2026-02-21 22:00:47 [INFO]    🏆 IT | VLESS | Пинг: 4725ms | Скорость: 12.19 Mbps ⚡⚡
2026-02-21 22:00:47 [INFO]    🏆 TR | VLESS | Пинг: 4702ms | Скорость: 8.65 Mbps ⚡⚡
2026-02-21 22:00:47 [INFO]    🏆 TR | VLESS | Пинг: 4732ms | Скорость: 11.59 Mbps ⚡⚡
2026-02-21 22:00:48 [INFO]    🏆 PL | VLESS | Пинг: 4303ms | Скорость: 1.01 Mbps 
2026-02-21 22:00:48 [INFO]    🏆 CZ | VLESS | Пинг: 4519ms | Скорость: 6.05 Mbps ⚡⚡
2026-02-21 22:00:48 [INFO]    🏆 TR | VLESS | Пинг: 4257ms | Скорость: 1.95 Mbps ⚡
2026-02-21 22:00:53 [INFO]    🏆 ES | VLESS | Пинг: 4828ms | Скорость: 3.23 Mbps ⚡⚡
2026-02-21 22:00:53 [INFO] 📊 Итого в подписке сохранено иностранных серверов: 10
2026-02-21 22:00:53 [INFO] 💾 Файл успешно сохранен: FL1PVPN
