2026-02-23 08:40:05 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-23 08:40:05 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-23 08:40:07 [INFO] 🔍 Уникальных конфигов собрано: 215
2026-02-23 08:40:07 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-23 08:40:12 [INFO]    [PING OK] DE | VLESS | 3419ms
2026-02-23 08:40:30 [INFO]    [PING OK] SE | VLESS | 1668ms
2026-02-23 08:40:30 [INFO]    [PING OK] DE | VLESS | 1580ms
2026-02-23 08:40:30 [INFO]    [PING OK] US | VLESS | 1164ms
2026-02-23 08:40:30 [INFO]    [PING OK] SE | VLESS | 1870ms
2026-02-23 08:40:30 [INFO]    [PING OK] CA | VLESS | 6242ms
2026-02-23 08:40:34 [INFO]    [PING OK] DE | VLESS | 6476ms
2026-02-23 08:40:34 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для 40 иностранных кандидатов...
2026-02-23 08:40:38 [INFO]    🏆 PL | VLESS | Пинг: 1886ms | Скорость: 6.84 Mbps ⚡⚡
2026-02-23 08:40:38 [INFO]    🏆 ES | VLESS | Пинг: 2502ms | Скорость: 7.08 Mbps ⚡⚡
2026-02-23 08:40:38 [INFO]    🏆 IT | VLESS | Пинг: 2741ms | Скорость: 7.01 Mbps ⚡⚡
2026-02-23 08:40:38 [INFO]    🏆 HU | VLESS | Пинг: 2997ms | Скорость: 7.07 Mbps ⚡⚡
2026-02-23 08:40:38 [INFO]    🏆 PL | VLESS | Пинг: 2135ms | Скорость: 6.45 Mbps ⚡⚡
2026-02-23 08:40:38 [INFO]    🏆 ES | VLESS | Пинг: 2666ms | Скорость: 6.49 Mbps ⚡⚡
2026-02-23 08:40:38 [INFO]    🏆 US | VLESS | Пинг: 1164ms | Скорость: 5.96 Mbps ⚡⚡
2026-02-23 08:40:39 [INFO]    🏆 PL | VLESS | Пинг: 1890ms | Скорость: 5.03 Mbps ⚡⚡
2026-02-23 08:40:40 [INFO]    🏆 ES | VLESS | Пинг: 1992ms | Скорость: 4.12 Mbps ⚡⚡
2026-02-23 08:40:41 [INFO]    🏆 DE | VLESS | Пинг: 3259ms | Скорость: 9.31 Mbps ⚡⚡
2026-02-23 08:40:41 [INFO]    🏆 DE | VLESS | Пинг: 2442ms | Скорость: 2.96 Mbps ⚡
2026-02-23 08:40:41 [INFO]    🏆 PL | VLESS | Пинг: 3262ms | Скорость: 9.28 Mbps ⚡⚡
2026-02-23 08:40:41 [INFO]    🏆 IT | VLESS | Пинг: 3345ms | Скорость: 9.28 Mbps ⚡⚡
2026-02-23 08:40:42 [INFO]    🏆 TR | VLESS | Пинг: 3143ms | Скорость: 7.19 Mbps ⚡⚡
2026-02-23 08:40:42 [INFO]    🏆 DE | VLESS | Пинг: 3392ms | Скорость: 9.94 Mbps ⚡⚡
2026-02-23 08:40:42 [INFO]    🏆 ES | VLESS | Пинг: 3445ms | Скорость: 10.14 Mbps ⚡⚡
2026-02-23 08:40:42 [INFO]    🏆 FI | VLESS | Пинг: 3364ms | Скорость: 9.1 Mbps ⚡⚡
2026-02-23 08:40:42 [INFO]    🏆 NL | VLESS | Пинг: 3212ms | Скорость: 6.67 Mbps ⚡⚡
2026-02-23 08:40:43 [INFO]    🏆 TR | VLESS | Пинг: 3351ms | Скорость: 7.21 Mbps ⚡⚡
2026-02-23 08:40:43 [INFO]    🏆 HU | VLESS | Пинг: 3500ms | Скорость: 13.6 Mbps ⚡⚡
2026-02-23 08:40:44 [INFO]    🏆 ES | VLESS | Пинг: 3714ms | Скорость: 9.78 Mbps ⚡⚡
2026-02-23 08:40:44 [INFO]    🏆 IT | VLESS | Пинг: 4145ms | Скорость: 12.3 Mbps ⚡⚡
2026-02-23 08:40:44 [INFO]    🏆 ES | VLESS | Пинг: 4339ms | Скорость: 12.94 Mbps ⚡⚡
2026-02-23 08:40:44 [INFO]    🏆 HU | VLESS | Пинг: 4351ms | Скорость: 17.01 Mbps ⚡⚡
2026-02-23 08:40:45 [INFO]    🏆 SE | VLESS | Пинг: 4090ms | Скорость: 9.11 Mbps ⚡⚡
2026-02-23 08:40:45 [INFO]    🏆 HU | VLESS | Пинг: 3139ms | Скорость: 2.6 Mbps ⚡
2026-02-23 08:40:48 [INFO]    🏆 HU | VLESS | Пинг: 3526ms | Скорость: 1.85 Mbps ⚡
2026-02-23 08:40:49 [INFO]    🏆 ES | VLESS | Пинг: 3865ms | Скорость: 1.39 Mbps 
2026-02-23 08:40:50 [INFO] 📊 Итого в подписке сохранено иностранных серверов: 10
2026-02-23 08:40:50 [INFO] 💾 Файл успешно сохранен: FL1PVPN
