2026-02-22 09:40:05 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-22 09:40:05 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-22 09:40:08 [INFO] 🔍 Уникальных конфигов собрано: 263
2026-02-22 09:40:08 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-22 09:40:13 [INFO]    [PING OK] DE | VLESS | 4193ms
2026-02-22 09:40:20 [INFO]    [PING OK] DE | VLESS | 6230ms
2026-02-22 09:40:21 [INFO]    [PING OK] TR | VLESS | 3864ms
2026-02-22 09:40:21 [INFO]    [PING OK] PL | VLESS | 3307ms
2026-02-22 09:40:21 [INFO]    [PING OK] PL | VLESS | 3796ms
2026-02-22 09:40:21 [INFO]    [PING OK] ES | VLESS | 3861ms
2026-02-22 09:40:22 [INFO]    [PING OK] CA | VLESS | 3764ms
2026-02-22 09:40:22 [INFO]    [PING OK] TR | VLESS | 4428ms
2026-02-22 09:40:22 [INFO]    [PING OK] IT | VLESS | 3628ms
2026-02-22 09:40:22 [INFO]    [PING OK] DE | VLESS | 3724ms
2026-02-22 09:40:23 [INFO]    [PING OK] PL | VLESS | 4278ms
2026-02-22 09:40:23 [INFO]    [PING OK] NL | VLESS | 3798ms
2026-02-22 09:40:23 [INFO]    [PING OK] HU | VLESS | 3976ms
2026-02-22 09:40:23 [INFO]    [PING OK] PL | VLESS | 3858ms
2026-02-22 09:40:23 [INFO]    [PING OK] PL | VLESS | 3841ms
2026-02-22 09:40:24 [INFO]    [PING OK] ES | VLESS | 3912ms
2026-02-22 09:40:24 [INFO]    [PING OK] ES | VLESS | 3903ms
2026-02-22 09:40:24 [INFO]    [PING OK] TR | VLESS | 4122ms
2026-02-22 09:40:24 [INFO]    [PING OK] TR | VLESS | 3946ms
2026-02-22 09:40:24 [INFO]    [PING OK] EE | VLESS | 4635ms
2026-02-22 09:40:24 [INFO]    [PING OK] HU | VLESS | 3861ms
2026-02-22 09:40:24 [INFO]    [PING OK] NL | VLESS | 4416ms
2026-02-22 09:40:24 [INFO]    [PING OK] CA | VLESS | 4417ms
2026-02-22 09:40:25 [INFO]    [PING OK] ES | VLESS | 3971ms
2026-02-22 09:40:25 [INFO]    [PING OK] PL | VLESS | 4519ms
2026-02-22 09:40:26 [INFO]    [PING OK] NL | VLESS | 4378ms
2026-02-22 09:40:26 [INFO]    [PING OK] PL | VLESS | 4508ms
2026-02-22 09:40:27 [INFO]    [PING OK] PL | VLESS | 4625ms
2026-02-22 09:40:28 [INFO]    [PING OK] PL | VLESS | 7778ms
2026-02-22 09:40:29 [INFO]    [PING OK] DE | VLESS | 5870ms
2026-02-22 09:40:29 [INFO]    [PING OK] DE | VLESS | 5434ms
2026-02-22 09:40:29 [INFO]    [PING OK] NL | VLESS | 5511ms
2026-02-22 09:40:29 [INFO]    [PING OK] DE | VLESS | 5410ms
2026-02-22 09:40:29 [INFO]    [PING OK] CA | VLESS | 5847ms
2026-02-22 09:40:30 [INFO]    [PING OK] CA | VLESS | 5325ms
2026-02-22 09:40:30 [INFO]    [PING OK] CA | VLESS | 5551ms
2026-02-22 09:40:30 [INFO]    [PING OK] FR | VLESS | 5410ms
2026-02-22 09:40:30 [INFO]    [PING OK] CA | VLESS | 5240ms
2026-02-22 09:40:33 [INFO]    [PING OK] RS | VLESS | 5625ms
2026-02-22 09:40:34 [INFO]    [PING OK] CA | VLESS | 4666ms
2026-02-22 09:40:35 [INFO]    [PING OK] LV | VLESS | 4638ms
2026-02-22 09:40:36 [INFO]    [PING OK] CA | VLESS | 3962ms
2026-02-22 09:40:36 [INFO]    [PING OK] CA | VLESS | 3428ms
2026-02-22 09:40:36 [INFO]    [PING OK] US | VLESS | 3103ms
2026-02-22 09:40:36 [INFO]    [PING OK] CA | VLESS | 4703ms
2026-02-22 09:40:36 [INFO]    [PING OK] CA | VLESS | 3313ms
2026-02-22 09:40:36 [INFO]    [PING OK] CA | VLESS | 3220ms
2026-02-22 09:40:36 [INFO]    [PING OK] CA | VLESS | 3169ms
2026-02-22 09:40:36 [INFO]    [PING OK] CA | VLESS | 2928ms
2026-02-22 09:40:37 [INFO]    [PING OK] CA | VLESS | 2201ms
2026-02-22 09:40:37 [INFO]    [PING OK] CA | VLESS | 1939ms
2026-02-22 09:40:41 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для 40 иностранных кандидатов...
2026-02-22 09:40:44 [INFO]    🏆 NL | VLESS | Пинг: 3202ms | Скорость: 7.5 Mbps ⚡⚡
2026-02-22 09:40:45 [INFO]    🏆 PL | VLESS | Пинг: 3268ms | Скорость: 6.85 Mbps ⚡⚡
2026-02-22 09:40:45 [INFO]    🏆 PL | VLESS | Пинг: 3106ms | Скорость: 6.49 Mbps ⚡⚡
2026-02-22 09:40:45 [INFO]    🏆 PL | VLESS | Пинг: 3290ms | Скорость: 6.76 Mbps ⚡⚡
2026-02-22 09:40:45 [INFO]    🏆 HU | VLESS | Пинг: 3136ms | Скорость: 6.45 Mbps ⚡⚡
2026-02-22 09:40:45 [INFO]    🏆 HU | VLESS | Пинг: 3043ms | Скорость: 6.35 Mbps ⚡⚡
2026-02-22 09:40:45 [INFO]    🏆 US | VLESS | Пинг: 3103ms | Скорость: 5.85 Mbps ⚡⚡
2026-02-22 09:40:47 [INFO]    🏆 HU | VLESS | Пинг: 2943ms | Скорость: 4.12 Mbps ⚡⚡
2026-02-22 09:40:47 [INFO]    🏆 ES | VLESS | Пинг: 3235ms | Скорость: 3.84 Mbps ⚡⚡
2026-02-22 09:40:47 [INFO]    🏆 PL | VLESS | Пинг: 3307ms | Скорость: 10.69 Mbps ⚡⚡
2026-02-22 09:40:48 [INFO]    🏆 CA | VLESS | Пинг: 3220ms | Скорость: 0.75 Mbps 
2026-02-22 09:40:48 [INFO]    🏆 HU | VLESS | Пинг: 3396ms | Скорость: 6.92 Mbps ⚡⚡
2026-02-22 09:40:49 [INFO]    🏆 ES | VLESS | Пинг: 3401ms | Скорость: 6.91 Mbps ⚡⚡
2026-02-22 09:40:49 [INFO]    🏆 HU | VLESS | Пинг: 3394ms | Скорость: 6.78 Mbps ⚡⚡
2026-02-22 09:40:49 [INFO]    🏆 PL | VLESS | Пинг: 3584ms | Скорость: 6.98 Mbps ⚡⚡
2026-02-22 09:40:50 [INFO]    🏆 NL | VLESS | Пинг: 3704ms | Скорость: 8.35 Mbps ⚡⚡
2026-02-22 09:40:50 [INFO]    🏆 DE | VLESS | Пинг: 3724ms | Скорость: 8.25 Mbps ⚡⚡
2026-02-22 09:40:51 [INFO]    🏆 ES | VLESS | Пинг: 3681ms | Скорость: 5.32 Mbps ⚡⚡
2026-02-22 09:40:52 [INFO]    🏆 NL | VLESS | Пинг: 3798ms | Скорость: 8.49 Mbps ⚡⚡
2026-02-22 09:40:52 [INFO]    🏆 ES | VLESS | Пинг: 3830ms | Скорость: 8.11 Mbps ⚡⚡
2026-02-22 09:40:52 [INFO]    🏆 PL | VLESS | Пинг: 3644ms | Скорость: 3.62 Mbps ⚡⚡
2026-02-22 09:40:53 [INFO]    🏆 HU | VLESS | Пинг: 3861ms | Скорость: 11.9 Mbps ⚡⚡
2026-02-22 09:40:53 [INFO]    🏆 IT | VLESS | Пинг: 3628ms | Скорость: 0.89 Mbps 
2026-02-22 09:40:53 [INFO]    🏆 PL | VLESS | Пинг: 3841ms | Скорость: 5.9 Mbps ⚡⚡
2026-02-22 09:40:53 [INFO]    🏆 TR | VLESS | Пинг: 3864ms | Скорость: 11.23 Mbps ⚡⚡
2026-02-22 09:40:54 [INFO]    🏆 ES | VLESS | Пинг: 3903ms | Скорость: 9.2 Mbps ⚡⚡
2026-02-22 09:40:54 [INFO]    🏆 ES | VLESS | Пинг: 3912ms | Скорость: 8.2 Mbps ⚡⚡
2026-02-22 09:40:55 [INFO]    🏆 CA | VLESS | Пинг: 3764ms | Скорость: 1.32 Mbps 
2026-02-22 09:40:55 [INFO] 📊 Итого в подписке сохранено иностранных серверов: 10
2026-02-22 09:40:55 [INFO] 💾 Файл успешно сохранен: FL1PVPN
