2026-02-23 04:50:06 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-23 04:50:06 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-23 04:50:08 [INFO] 🔍 Уникальных конфигов собрано: 230
2026-02-23 04:50:08 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-23 04:50:14 [INFO]    [PING OK] CZ | VLESS | 4510ms
2026-02-23 04:50:39 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для 40 иностранных кандидатов...
2026-02-23 04:50:43 [INFO]    🏆 HU | VLESS | Пинг: 2815ms | Скорость: 5.8 Mbps ⚡⚡
2026-02-23 04:50:43 [INFO]    🏆 NL | VLESS | Пинг: 2662ms | Скорость: 5.8 Mbps ⚡⚡
2026-02-23 04:50:43 [INFO]    🏆 ES | VLESS | Пинг: 3227ms | Скорость: 5.98 Mbps ⚡⚡
2026-02-23 04:50:43 [INFO]    🏆 ES | VLESS | Пинг: 3000ms | Скорость: 5.87 Mbps ⚡⚡
2026-02-23 04:50:43 [INFO]    🏆 PL | VLESS | Пинг: 3349ms | Скорость: 5.95 Mbps ⚡⚡
2026-02-23 04:50:43 [INFO]    🏆 HU | VLESS | Пинг: 3364ms | Скорость: 6.04 Mbps ⚡⚡
2026-02-23 04:50:43 [INFO]    🏆 PL | VLESS | Пинг: 3059ms | Скорость: 5.81 Mbps ⚡⚡
2026-02-23 04:50:43 [INFO]    🏆 TR | VLESS | Пинг: 3403ms | Скорость: 5.95 Mbps ⚡⚡
2026-02-23 04:50:43 [INFO]    🏆 ES | VLESS | Пинг: 3407ms | Скорость: 5.82 Mbps ⚡⚡
2026-02-23 04:50:43 [INFO]    🏆 NL | VLESS | Пинг: 3162ms | Скорость: 5.19 Mbps ⚡⚡
2026-02-23 04:50:43 [INFO]    🏆 PL | VLESS | Пинг: 2893ms | Скорость: 4.85 Mbps ⚡⚡
2026-02-23 04:50:46 [INFO]    🏆 PL | VLESS | Пинг: 3470ms | Скорость: 6.88 Mbps ⚡⚡
2026-02-23 04:50:46 [INFO]    🏆 PL | VLESS | Пинг: 3632ms | Скорость: 6.92 Mbps ⚡⚡
2026-02-23 04:50:46 [INFO]    🏆 HU | VLESS | Пинг: 3454ms | Скорость: 6.81 Mbps ⚡⚡
2026-02-23 04:50:47 [INFO]    🏆 PL | VLESS | Пинг: 3485ms | Скорость: 6.83 Mbps ⚡⚡
2026-02-23 04:50:47 [INFO]    🏆 ES | VLESS | Пинг: 3466ms | Скорость: 6.66 Mbps ⚡⚡
2026-02-23 04:50:47 [INFO]    🏆 PL | VLESS | Пинг: 4036ms | Скорость: 7.52 Mbps ⚡⚡
2026-02-23 04:50:47 [INFO]    🏆 IT | VLESS | Пинг: 3792ms | Скорость: 6.79 Mbps ⚡⚡
2026-02-23 04:50:47 [INFO]    🏆 ES | VLESS | Пинг: 4069ms | Скорость: 7.32 Mbps ⚡⚡
2026-02-23 04:50:47 [INFO]    🏆 NL | VLESS | Пинг: 4131ms | Скорость: 6.28 Mbps ⚡⚡
2026-02-23 04:50:49 [INFO]    🏆 CA | VLESS | Пинг: 4139ms | Скорость: 4.3 Mbps ⚡⚡
2026-02-23 04:50:49 [INFO]    🏆 US | VLESS | Пинг: 4102ms | Скорость: 4.18 Mbps ⚡⚡
2026-02-23 04:50:49 [INFO]    🏆 CA | VLESS | Пинг: 4014ms | Скорость: 3.76 Mbps ⚡⚡
2026-02-23 04:50:50 [INFO]    🏆 DE | VLESS | Пинг: 4218ms | Скорость: 7.24 Mbps ⚡⚡
2026-02-23 04:50:50 [INFO]    🏆 HU | VLESS | Пинг: 4303ms | Скорость: 7.3 Mbps ⚡⚡
2026-02-23 04:50:50 [INFO]    🏆 DE | VLESS | Пинг: 4197ms | Скорость: 7.07 Mbps ⚡⚡
2026-02-23 04:50:50 [INFO]    🏆 BY | VLESS | Пинг: 4330ms | Скорость: 8.03 Mbps ⚡⚡
2026-02-23 04:50:51 [INFO]    🏆 CA | VLESS | Пинг: 4203ms | Скорость: 5.31 Mbps ⚡⚡
2026-02-23 04:50:51 [INFO]    🏆 CA | VLESS | Пинг: 4203ms | Скорость: 5.25 Mbps ⚡⚡
2026-02-23 04:50:51 [INFO]    🏆 CA | VLESS | Пинг: 4315ms | Скорость: 5.55 Mbps ⚡⚡
2026-02-23 04:50:52 [INFO]    🏆 CA | VLESS | Пинг: 4312ms | Скорость: 3.99 Mbps ⚡⚡
2026-02-23 04:50:52 [INFO] 📊 Итого в подписке сохранено иностранных серверов: 10
2026-02-23 04:50:52 [INFO] 💾 Файл успешно сохранен: FL1PVPN
