2026-02-22 04:30:06 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-22 04:30:06 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-22 04:30:08 [INFO] 🔍 Уникальных конфигов собрано: 255
2026-02-22 04:30:08 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-22 04:30:14 [INFO]    [PING OK] CZ | VLESS | 5282ms
2026-02-22 04:30:36 [INFO]    [PING OK] CA | VLESS | 8196ms
2026-02-22 04:30:37 [INFO]    [PING OK] US | VLESS | 2847ms
2026-02-22 04:30:37 [INFO]    [PING OK] LV | VLESS | 2892ms
2026-02-22 04:30:37 [INFO]    [PING OK] CA | VLESS | 7168ms
2026-02-22 04:30:38 [INFO]    [PING OK] CA | VLESS | 4318ms
2026-02-22 04:30:38 [INFO]    [PING OK] CA | VLESS | 2611ms
2026-02-22 04:30:38 [INFO]    [PING OK] CA | VLESS | 3716ms
2026-02-22 04:30:38 [INFO]    [PING OK] CA | VLESS | 4660ms
2026-02-22 04:30:39 [INFO]    [PING OK] CA | VLESS | 7321ms
2026-02-22 04:30:39 [INFO]    [PING OK] CA | VLESS | 3853ms
2026-02-22 04:30:40 [INFO]    [PING OK] CA | VLESS | 2704ms
2026-02-22 04:30:40 [INFO]    [PING OK] CA | VLESS | 6927ms
2026-02-22 04:30:41 [INFO]    [PING OK] CA | VLESS | 8704ms
2026-02-22 04:30:41 [INFO]    [PING OK] CA | VLESS | 5072ms
2026-02-22 04:30:43 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для 40 иностранных кандидатов...
2026-02-22 04:30:47 [INFO]    🏆 DE | VLESS | Пинг: 3617ms | Скорость: 6.27 Mbps ⚡⚡
2026-02-22 04:30:47 [INFO]    🏆 DE | VLESS | Пинг: 3893ms | Скорость: 6.29 Mbps ⚡⚡
2026-02-22 04:30:47 [INFO]    🏆 DE | VLESS | Пинг: 3383ms | Скорость: 6.09 Mbps ⚡⚡
2026-02-22 04:30:47 [INFO]    🏆 DE | VLESS | Пинг: 3736ms | Скорость: 6.28 Mbps ⚡⚡
2026-02-22 04:30:47 [INFO]    🏆 PL | VLESS | Пинг: 3943ms | Скорость: 6.25 Mbps ⚡⚡
2026-02-22 04:30:47 [INFO]    🏆 RS | VLESS | Пинг: 3241ms | Скорость: 5.96 Mbps ⚡⚡
2026-02-22 04:30:47 [INFO]    🏆 EE | VLESS | Пинг: 4047ms | Скорость: 6.24 Mbps ⚡⚡
2026-02-22 04:30:47 [INFO]    🏆 US | VLESS | Пинг: 3954ms | Скорость: 5.88 Mbps ⚡⚡
2026-02-22 04:30:48 [INFO]    🏆 US | VLESS | Пинг: 2847ms | Скорость: 5.21 Mbps ⚡⚡
2026-02-22 04:30:48 [INFO]    🏆 LV | VLESS | Пинг: 2892ms | Скорость: 5.06 Mbps ⚡⚡
2026-02-22 04:30:50 [INFO]    🏆 PL | VLESS | Пинг: 4097ms | Скорость: 11.1 Mbps ⚡⚡
2026-02-22 04:30:50 [INFO]    🏆 IT | VLESS | Пинг: 4125ms | Скорость: 10.77 Mbps ⚡⚡
2026-02-22 04:30:50 [INFO]    🏆 ES | VLESS | Пинг: 4196ms | Скорость: 9.71 Mbps ⚡⚡
2026-02-22 04:30:50 [INFO]    🏆 ES | VLESS | Пинг: 4167ms | Скорость: 8.72 Mbps ⚡⚡
2026-02-22 04:30:50 [INFO]    🏆 TR | VLESS | Пинг: 4268ms | Скорость: 7.99 Mbps ⚡⚡
2026-02-22 04:30:51 [INFO]    🏆 DE | VLESS | Пинг: 4412ms | Скорость: 9.05 Mbps ⚡⚡
2026-02-22 04:30:51 [INFO]    🏆 HU | VLESS | Пинг: 4524ms | Скорость: 8.77 Mbps ⚡⚡
2026-02-22 04:30:51 [INFO]    🏆 PL | VLESS | Пинг: 4357ms | Скорость: 8.64 Mbps ⚡⚡
2026-02-22 04:30:51 [INFO]    🏆 ES | VLESS | Пинг: 4326ms | Скорость: 8.03 Mbps ⚡⚡
2026-02-22 04:30:51 [INFO]    🏆 ES | VLESS | Пинг: 4389ms | Скорость: 8.03 Mbps ⚡⚡
2026-02-22 04:30:51 [INFO]    🏆 TR | VLESS | Пинг: 4345ms | Скорость: 7.77 Mbps ⚡⚡
2026-02-22 04:30:51 [INFO]    🏆 PL | VLESS | Пинг: 4187ms | Скорость: 5.92 Mbps ⚡⚡
2026-02-22 04:30:51 [INFO]    🏆 NL | VLESS | Пинг: 4172ms | Скорость: 5.65 Mbps ⚡⚡
2026-02-22 04:30:53 [INFO]    🏆 ES | VLESS | Пинг: 4529ms | Скорость: 7.7 Mbps ⚡⚡
2026-02-22 04:30:53 [INFO]    🏆 US | VLESS | Пинг: 4527ms | Скорость: 7.2 Mbps ⚡⚡
2026-02-22 04:30:53 [INFO]    🏆 NL | VLESS | Пинг: 4565ms | Скорость: 9.15 Mbps ⚡⚡
2026-02-22 04:30:53 [INFO]    🏆 PL | VLESS | Пинг: 4584ms | Скорость: 8.91 Mbps ⚡⚡
2026-02-22 04:30:53 [INFO]    🏆 PL | VLESS | Пинг: 4605ms | Скорость: 10.09 Mbps ⚡⚡
2026-02-22 04:30:53 [INFO]    🏆 TR | VLESS | Пинг: 4542ms | Скорость: 8.04 Mbps ⚡⚡
2026-02-22 04:30:53 [INFO]    🏆 PL | VLESS | Пинг: 4652ms | Скорость: 11.36 Mbps ⚡⚡
2026-02-22 04:30:53 [INFO]    🏆 NL | VLESS | Пинг: 4660ms | Скорость: 11.73 Mbps ⚡⚡
2026-02-22 04:30:54 [INFO]    🏆 HU | VLESS | Пинг: 4681ms | Скорость: 10.42 Mbps ⚡⚡
2026-02-22 04:30:55 [INFO]    🏆 TR | VLESS | Пинг: 4671ms | Скорость: 6.21 Mbps ⚡⚡
2026-02-22 04:30:55 [INFO] 📊 Итого в подписке сохранено иностранных серверов: 10
2026-02-22 04:30:55 [INFO] 💾 Файл успешно сохранен: FL1PVPN
